size,model,precision,recall,roc_auc,accuracy,f1_score
999999,xgb,0.749,0.4374,0.6454,0.6454,0.5523
999999,rf,0.8277,0.4132,0.6636,0.6636,0.5512
1999999,xgb,0.7944,0.3928,0.6456,0.6456,0.5257
1999999,rf,0.8519,0.3717,0.6535,0.6535,0.5176
