size,model,precision,recall,roc_auc,accuracy,f1_score
15555,xgb,0.795,0.7503,0.7784,0.7784,0.772
15555,rf,0.8046,0.7211,0.773,0.773,0.7605
95011,xgb,0.7998,0.7874,0.7951,0.7951,0.7935
95011,rf,0.7854,0.704,0.7558,0.7558,0.7425
174526,xgb,0.7973,0.7665,0.7858,0.7858,0.7816
174526,rf,0.7771,0.7335,0.7616,0.7616,0.7547
256208,xgb,0.7977,0.7654,0.7856,0.7856,0.7812
256208,rf,0.7762,0.7356,0.7617,0.7617,0.7553
335332,xgb,0.79,0.7926,0.7909,0.7909,0.7913
335332,rf,0.776,0.7661,0.7725,0.7725,0.771
