size,model,precision,recall,roc_auc,accuracy,f1_score
31881,xgb,0.9781,0.8327,0.907,0.907,0.8995
31881,rf,0.9781,0.8327,0.907,0.907,0.8995
75156,xgb,0.951,0.8441,0.9003,0.9003,0.8944
75156,rf,0.951,0.8441,0.9003,0.9003,0.8944
126872,xgb,0.9414,0.8383,0.893,0.893,0.8868
126872,rf,0.9414,0.8383,0.893,0.893,0.8868
