size,model,precision,recall,roc_auc,accuracy,f1_score
499999,xgb,0.927,0.5021,0.7313,0.7313,0.6514
499999,rf,0.927,0.5021,0.7313,0.7313,0.6514
1000000,xgb,0.9545,0.4604,0.7192,0.7192,0.6211
1000000,rf,0.9545,0.4604,0.7192,0.7192,0.6211
1499999,xgb,0.9419,0.4355,0.7043,0.7043,0.5956
1499999,rf,0.9419,0.4355,0.7043,0.7043,0.5956
1999998,xgb,0.905,0.4333,0.6939,0.6939,0.586
1999998,rf,0.905,0.4333,0.6939,0.6939,0.586
