size,model,precision,recall,roc_auc,accuracy,f1_score
500000,xgb,0.7059,0.5859,0.6709,0.6709,0.6403
500000,rf,0.7059,0.5859,0.6709,0.6709,0.6403
999999,xgb,0.7037,0.5892,0.6706,0.6706,0.6414
999999,rf,0.7037,0.5892,0.6706,0.6706,0.6414
1499999,xgb,0.6968,0.5737,0.662,0.662,0.6293
1499999,rf,0.6968,0.5737,0.662,0.662,0.6293
1999999,xgb,0.6949,0.5756,0.6615,0.6615,0.6297
1999999,rf,0.6949,0.5756,0.6615,0.6615,0.6297
