size,model,precision,recall,roc_auc,accuracy,f1_score
999999,xgb,0.7103,0.6379,0.6888,0.6888,0.6722
999999,rf,0.7039,0.6327,0.6833,0.6833,0.6664
1999999,xgb,0.7419,0.5574,0.6818,0.6818,0.6366
1999999,rf,0.7651,0.5476,0.6898,0.6898,0.6384
