size,model,precision,recall,roc_auc,accuracy,f1_score
500000,xgb,0.9172,0.5206,0.7368,0.7368,0.6642
500000,rf,0.9172,0.5206,0.7368,0.7368,0.6642
999999,xgb,0.9291,0.478,0.7207,0.7207,0.6312
999999,rf,0.9291,0.478,0.7207,0.7207,0.6312
1499999,xgb,0.8458,0.4956,0.7026,0.7026,0.625
1499999,rf,0.8458,0.4956,0.7026,0.7026,0.625
1999999,xgb,0.8528,0.4711,0.6949,0.6949,0.607
1999999,rf,0.8528,0.4711,0.6949,0.6949,0.607
