size,model,precision,recall,roc_auc,accuracy,f1_score
999998,xgb,0.739,0.3457,0.6118,0.6118,0.4711
999998,rf,0.739,0.3457,0.6118,0.6118,0.4711
1999996,xgb,0.7952,0.3813,0.6416,0.6416,0.5155
1999996,rf,0.7952,0.3813,0.6416,0.6416,0.5155
