5003,xgb,0.0,0.0,0.4062,0.4062,0.0
5003,rf,0.0,0.0,0.4062,0.4062,0.0
24856,xgb,0.0,0.0,0.3436,0.3436,0.0
24856,rf,0.0,0.0,0.3436,0.3436,0.0
