size,model,precision,recall,roc_auc,accuracy,f1_score
9999,xgb,0.66,0.7857,0.6905,0.6905,0.7174
9999,rf,0.6809,0.7619,0.7024,0.7024,0.7191
11999,xgb,0.7015,0.9038,0.7596,0.7596,0.7899
11999,rf,0.7164,0.9231,0.7788,0.7788,0.8067
13999,xgb,0.7108,0.8429,0.75,0.75,0.7712
13999,rf,0.7671,0.8,0.7786,0.7786,0.7832
