size,model,precision,recall,roc_auc,accuracy,f1_score
9999,xgb,0.6512,0.6667,0.6548,0.6548,0.6588
9999,rf,0.5918,0.6905,0.6071,0.6071,0.6374
11999,xgb,0.6949,0.7885,0.7212,0.7212,0.7387
11999,rf,0.678,0.7692,0.7019,0.7019,0.7207
13999,xgb,0.6543,0.7571,0.6786,0.6786,0.702
13999,rf,0.6667,0.7429,0.6857,0.6857,0.7027
