size,model,precision,recall,roc_auc,accuracy,f1_score
535149,xgb,0.836,0.7916,0.8182,0.8182,0.8132
535149,rf,0.8317,0.8137,0.8245,0.8245,0.8226
1066047,xgb,0.8307,0.7537,0.8001,0.8001,0.7903
1066047,rf,0.8347,0.7624,0.8057,0.8057,0.7969
1600004,xgb,0.8282,0.7178,0.7845,0.7845,0.7691
1600004,rf,0.8369,0.7249,0.7918,0.7918,0.7769
