size,model,precision,recall,roc_auc,accuracy,f1_score
9999,xgb,0.4444,0.381,0.4524,0.4524,0.4103
9999,rf,0.4444,0.381,0.4524,0.4524,0.4103
11999,xgb,0.4688,0.2885,0.4808,0.4808,0.3571
11999,rf,0.4688,0.2885,0.4808,0.4808,0.3571
13999,xgb,0.6216,0.3286,0.5643,0.5643,0.4299
13999,rf,0.6216,0.3286,0.5643,0.5643,0.4299
