size,model,precision,recall,roc_auc,accuracy,f1_score
535149,xgb,0.7909,0.7598,0.7795,0.7795,0.7751
535149,rf,0.7664,0.748,0.76,0.76,0.7571
1066047,xgb,0.7678,0.7541,0.763,0.763,0.7609
1066047,rf,0.7464,0.7592,0.7506,0.7506,0.7528
1600004,xgb,0.7599,0.7315,0.7502,0.7502,0.7454
1600004,rf,0.7436,0.7526,0.7465,0.7465,0.7481
