size,model,precision,recall,roc_auc,accuracy,f1_score
99998,xgb,0.6758,0.8281,0.7154,0.7154,0.7442
99998,rf,0.6639,0.7804,0.6927,0.6927,0.7174
599997,xgb,0.6969,0.6775,0.6914,0.6914,0.6871
599997,rf,0.7009,0.6355,0.6821,0.6821,0.6666
1099998,xgb,0.7397,0.6565,0.7127,0.7127,0.6956
1099998,rf,0.7637,0.6404,0.7211,0.7211,0.6967
1599998,xgb,0.7778,0.655,0.7339,0.7339,0.7111
1599998,rf,0.7959,0.6366,0.7367,0.7367,0.7074
